Customer ID,Gender,Age,Married,Number of Dependents,City,Zip Code,Latitude,Longitude,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Customer Status,Churn Category,Churn Reason
2754-SDJRD,Female,1.6412924580608652,No,0.0,Somis,-0.22625363184836586,-0.7695490451999937,0.3444581864981573,-0.6786996571864785,-0.9937428829905026,Offer E,Yes,1.068092863686272,Yes,Yes,Fiber Optic,0.031613258910339226,No,No,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,0.8347040273488249,-2.2945618867222226,-0.605381818224599,0.0,0.0,-0.5123792162912181,-0.6310198297042214,0.677557161790749,-0.214217897152195,-0.326610557238493
2754-VDLTR,Male,0.4472029002682806,No,0.0,Greenview,1.3739526044283,2.159424338687732,-1.4846473053679001,-0.6786996571864785,-0.9122443487337418,Offer D,Yes,0.7546320112938818,Yes,Yes,Fiber Optic,-0.3854946138987996,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,-0.833519714029658,1.0128624628839458,-0.5957395297897529,0.0,0.0,-0.46694339354782227,-0.6103089432980572,-1.599177137108223,-0.214217897152195,0.5158939555062414
2754-XBHTB,Female,-0.3886597901865286,No,0.0,Amador City,1.1391192422550835,0.9048907753142373,-0.5038436445985391,-0.6786996571864785,-0.9529936158621222,Offer B,Yes,-0.19019679910871384,No,Yes,Fiber Optic,0.031613258910339226,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,-0.833519714029658,0.4504080313375479,-0.6911695011414906,0.0,0.0,-0.6495366331029229,-0.7384215176711295,-1.599177137108223,-0.214217897152195,-0.045775719656914904
2758-RNWXS,Male,0.8054297676060559,No,0.0,Oceanside,-0.7713255642320702,-1.1529688715778292,1.0844157672100554,-0.6786996571864785,0.10648732947576901,Offer C,Yes,1.7906090128176684,No,Yes,Fiber Optic,0.2818779825958225,Yes,No,No,Yes,No,Yes,Yes,Yes,One Year,Yes,-0.833519714029658,0.8205703495347498,0.42846125869694424,0.0,0.0,1.2087302349135192,0.6829246494958269,0.677557161790749,-0.214217897152195,-0.326610557238493
2761-OCIAX,Male,1.6412924580608652,No,0.0,Palo Cedro,1.3933425150664553,1.7761774740970107,-1.1320892481331668,-0.6786996571864785,-1.2382384857607853,Offer B,Yes,-1.4032828874452223,No,Yes,Fiber Optic,-0.9694456358315938,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,-0.833519714029658,0.3558644089408599,-0.9333299486756692,0.0,0.0,-0.8837581779239023,-0.997578408225064,-1.599177137108223,-0.214217897152195,-0.045775719656914904
2761-XECQW,Male,1.2233611128334605,Yes,0.0,Glenhaven,1.0540190788987343,1.1535340784479158,-1.3863138607730847,-0.30287752607834356,-0.9937428829905026,Offer B,No,0.01803606028197596,No,Yes,Cable,0.3652995571576503,No,Yes,Yes,No,No,Yes,No,Yes,Two Year,Yes,0.8347040273488249,-0.6488618833086884,-0.8424232476423374,0.0,0.0,-0.899567221540124,-0.9301448523171584,0.677557161790749,-0.214217897152195,-0.326610557238493
2770-NSVDG,Male,-1.284226958530967,Yes,0.0,San Jose,0.8822029262995231,0.42920778486362016,-1.005608013429249,0.8245888672460612,-0.34175460893641574,Offer C,No,0.01803606028197596,No,Yes,DSL,1.86688789927055,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,-0.833519714029658,-1.1055556525130286,-0.7027093566367413,0.0,0.0,-0.899567221540124,-0.8195144046000739,0.677557161790749,-0.214217897152195,-0.326610557238493
2773-MADBQ,Female,-0.030432922848753225,No,0.0,Long Beach,-1.444586350279136,-0.9779866315537958,0.7464626428590347,-0.6786996571864785,0.14723659660414945,Offer B,No,0.01803606028197596,No,Yes,Cable,-1.1362887849552494,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,0.8347040273488249,-0.3363871991162452,-0.16730860407028636,0.0,0.0,-0.899567221540124,-0.3955649709527185,0.677557161790749,-0.214217897152195,-0.326610557238493
2773-OVBPK,Male,0.8054297676060559,Yes,0.0,Orange,-0.334513966244734,-0.959462302635451,0.885860537208321,-0.30287752607834356,1.4104638775839429,Offer A,Yes,-0.2768987370044813,Yes,Yes,Fiber Optic,0.6155642808431335,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,-0.833519714029658,1.5288463003709543,2.3330449042782857,0.0,0.0,0.8665895044850298,2.079768583580276,0.677557161790749,-0.214217897152195,-0.326610557238493
2774-LVQUS,Female,1.1039521570542021,Yes,0.0,Temecula,-0.48155412191741315,-1.0896996928904725,1.2659545769832374,0.07294460502979132,-0.7084980130918396,Offer B,Yes,1.3845178848956121,Yes,Yes,Fiber Optic,-1.636818232326216,No,No,Yes,Yes,No,No,No,No,Month-to-Month,Yes,-0.833519714029658,0.6234709333518239,-0.45103900906727973,0.0,0.0,-0.09581941648959312,-0.3504881302846708,-1.599177137108223,-0.214217897152195,-0.045775719656914904
2775-SEFEE,Male,0.566611856047539,No,0.0,Wilmington,-1.4769028680093952,-0.978383187969677,0.6937009708518719,-0.6786996571864785,-0.9122443487337418,Offer B,Yes,0.3337200392870783,Yes,Yes,DSL,-0.3020730393369718,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,Yes,-0.833519714029658,-0.05435876620409138,-0.7331586885362553,0.0,0.0,-0.5359106498766539,-0.7389701272823608,0.677557161790749,-0.214217897152195,-0.326610557238493
2777-PHDEI,Female,-1.582749347979113,No,0.0,Ahwahnee,0.06190198457977828,0.4773101996287838,0.007774632481719266,-0.6786996571864785,-1.2789877528891658,Offer B,Yes,0.2937037602582625,No,Yes,Fiber Optic,1.86688789927055,No,No,No,No,Yes,No,Yes,No,Month-to-Month,No,-0.833519714029658,0.46322750556082737,-0.971877037681793,0.0,0.0,-0.8638572389938046,-1.018879836187267,-1.599177137108223,-0.214217897152195,0.5158939555062414
2778-OCLGR,Male,1.7009969359504944,Yes,0.0,Soda Springs,1.2075225381174652,1.2482466568688435,-0.3052498865025545,-0.30287752607834356,-0.34175460893641574,Offer B,No,0.01803606028197596,No,Yes,DSL,-1.4699750832025604,Yes,No,No,No,No,Yes,No,Yes,Month-to-Month,No,-0.833519714029658,-0.7850687969310355,-0.5776905779826497,0.0,0.0,-0.899567221540124,-0.7205200715670668,-1.599177137108223,-0.214217897152195,-0.326610557238493
2782-JEEBU,Male,-0.4483642680761578,No,0.0,Los Molinos,1.3836475597473776,1.5643239937134592,-1.0837986918344888,-0.6786996571864785,-0.46400241032155704,Offer B,No,0.01803606028197596,No,Yes,DSL,-1.1362887849552494,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,0.8347040273488249,-0.8844197221614534,-0.6620440532376076,0.0,0.0,-0.899567221540124,-0.7873141653166584,0.677557161790749,-0.214217897152195,-0.326610557238493
2782-LFZVW,Female,0.32779394448902216,No,0.0,Costa Mesa,-0.4627028199080953,-1.0336321245380973,0.8513644312324073,-0.6786996571864785,-0.8714950816053614,Offer D,Yes,-0.06496066659260503,Yes,Yes,Cable,-1.0528672103934216,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,0.8347040273488249,-0.1489023886007792,-0.7408372157109154,0.0,0.0,-0.5714020742162975,-0.7308038810311029,0.677557161790749,-0.214217897152195,-0.326610557238493
2786-GCDPI,Female,1.7009969359504944,No,0.0,Pioneertown,-0.6560633176608126,-0.8086457002161527,1.4683510115621792,-0.6786996571864785,0.7177263364014754,Offer B,Yes,-0.5777618719248373,Yes,Yes,Fiber Optic,0.5321427062813058,No,No,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,-0.833519714029658,1.3253371470763888,1.298275108559801,0.0,0.0,0.17197509730131938,1.073311055653524,0.677557161790749,-0.214217897152195,-0.326610557238493
2788-CJQAQ,Male,-0.4483642680761578,No,0.0,Winton,1.0243956043126634,0.4957336679265434,-0.3912705877245085,-0.6786996571864785,-0.7899965473486005,Offer D,Yes,-0.23243620475024165,No,No,Fiber Optic,-0.1352298902133163,No,No,No,No,No,No,No,Yes,One Year,No,2.5029277687273073,-1.4148254681496522,-0.8870822677616247,0.0,0.0,-0.5474092399723236,-0.8641614428338449,0.677557161790749,-0.214217897152195,-0.326610557238493
2789-CZANW,Female,0.14868051082013445,Yes,0.0,Dublin,0.5827365286657883,0.614265960377984,-1.0081090901980758,1.952055260570466,1.2882160761988015,Offer B,Yes,-0.31765605823753446,Yes,Yes,Fiber Optic,0.031613258910339226,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,-0.833519714029658,1.496797614812755,2.081551074574908,0.0,0.0,0.7447675885084157,1.8583783979829507,0.677557161790749,-0.214217897152195,-0.326610557238493
2789-HQBOU,Male,0.8054297676060559,No,0.0,Bakersfield,-0.09698756092732923,-0.3028142955902597,0.4248496082146394,-0.6786996571864785,-1.1974892186324049,Offer E,Yes,1.7920910972261435,No,Yes,Fiber Optic,0.2818779825958225,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,-0.833519714029658,0.5369394823446857,-0.8943195002710744,0.0,0.0,-0.7187831582513959,-0.9192110977086063,-0.46080998765873704,-0.214217897152195,-0.326610557238493
2790-XUYMV,Male,-1.6424538258687422,No,0.0,Mount Hamilton,0.8908206643609256,0.48018330959593575,-0.8715088925239373,-0.6786996571864785,1.5734609460974645,Offer B,Yes,0.47748222690912034,Yes,Yes,Fiber Optic,0.6155642808431335,Yes,Yes,No,No,No,No,No,Yes,One Year,Yes,0.8347040273488249,0.7003877786915025,1.6542233855184676,0.0,0.0,1.84964003386793,1.8379715181766403,0.677557161790749,-0.214217897152195,-0.326610557238493
2791-SFVEW,Female,0.9845432012749437,No,0.0,Los Angeles,-1.870625775689719,-0.8720254610296948,0.7038436077113294,-0.6786996571864785,-0.9529936158621222,Offer E,Yes,0.6923844661379458,No,No,Fiber Optic,-0.1352298902133163,No,No,No,No,No,No,No,Yes,Month-to-Month,No,-0.833519714029658,-1.3923913882589125,-0.9012257617816163,0.0,0.0,-0.5193852210274391,-0.8672958557082043,0.677557161790749,-0.214217897152195,-0.326610557238493
2792-LSHWX,Female,0.14868051082013445,No,0.0,Fremont,0.5757346164908989,0.5500825551016147,-1.0786141100915494,-0.6786996571864785,-1.2789877528891658,Offer B,Yes,1.3052263690422177,No,Yes,Fiber Optic,-1.1362887849552494,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,0.8347040273488249,0.634687973297194,-0.9695161112229177,0.0,0.0,-0.8472832416542174,-1.0157349403267057,-0.46080998765873704,-0.214217897152195,-0.326610557238493
2792-VPPET,Male,-1.1051135248620794,No,0.0,San Gabriel,-0.9210587630489376,-0.8536809799649211,0.7710440311836356,-0.6786996571864785,-1.1974892186324049,Offer B,Yes,0.8568958354786329,No,No,Fiber Optic,-0.1352298902133163,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,-0.833519714029658,-1.3811743483135426,-0.9723624618135246,0.0,0.0,-0.7647532343888883,-0.994237829955401,-0.46080998765873704,-0.214217897152195,-0.326610557238493
2794-XIMMO,Male,0.8651342454956852,Yes,0.0,Rancho Cucamonga,-0.9420644995736062,-0.7907496235971214,0.9813897864132994,-0.30287752607834356,0.8399741377866168,Offer B,No,0.01803606028197596,No,Yes,DSL,-0.8026024867079383,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,-0.833519714029658,-0.10082936026348024,0.39887245139459027,0.0,0.0,-0.899567221540124,0.05275740561398835,-1.599177137108223,4.293959342816659,1.6392333058325539
2796-NNUFI,Female,0.566611856047539,Yes,0.0,Palos Verdes Peninsula,-1.7300489235630918,-0.9758961027873417,0.6274642139296918,-0.30287752607834356,0.5547292678879537,Offer B,Yes,0.37225423390741935,No,No,Fiber Optic,-0.1352298902133163,No,No,No,No,No,No,No,Yes,Two Year,Yes,0.8347040273488249,-1.3988011253705523,-0.597195802184947,0.0,0.0,0.8022969653545431,-0.24619290056225077,0.677557161790749,-0.214217897152195,-0.326610557238493
2796-UUZZO,Male,-0.9857045690828209,Yes,0.0,Redding,1.3551013024189822,1.754075226055602,-1.1892951126022266,2.1399663261245334,1.247466809070421,Offer B,Yes,-0.48661368080364575,No,Yes,Fiber Optic,1.86688789927055,No,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,0.8347040273488249,0.5353370480667758,1.1544130477012275,0.0,0.0,0.544665408174059,1.08062818002243,0.677557161790749,-0.214217897152195,-0.326610557238493
2798-NYLMZ,Male,-1.04540904697245,Yes,0.0,Los Banos,0.08021467796025847,0.3231214499549323,-0.556297091851712,2.1399663261245334,1.5734609460974645,Offer A,Yes,0.48341056454301884,Yes,Yes,Fiber Optic,1.86688789927055,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,0.8347040273488249,1.4407124150859063,2.354580083940551,0.0,0.0,1.856536759500813,2.3945237386202036,0.677557161790749,-0.214217897152195,-0.326610557238493
2799-ARNLO,Female,1.2233611128334605,Yes,0.0,Bonsall,-0.7987946043027906,-1.1773342051100708,1.185453141310889,-0.6786996571864785,-1.115990684375644,Offer E,Yes,-1.177265015152837,No,Yes,Fiber Optic,-0.8026024867079383,No,No,No,No,No,No,No,Yes,One Year,Yes,-0.833519714029658,0.18440394120449333,-0.8555738286656059,0.0,0.0,-0.8415278755450861,-0.9238550605960354,0.677557161790749,-0.214217897152195,-0.326610557238493
2799-TSLAG,Female,-1.284226958530967,Yes,0.0,Irvine,-0.4675502975676342,-1.024934212466382,0.9397831581759166,2.1399663261245334,1.328965343327182,Offer B,Yes,0.6360652586159089,Yes,No,Fiber Optic,-0.1352298902133163,No,No,No,No,No,No,No,Yes,Two Year,Yes,-0.833519714029658,-1.2273406576341859,-0.23469429944790657,0.0,0.0,1.7862095854415536,0.3240046735874148,0.677557161790749,-0.214217897152195,-0.326610557238493
2800-QQUSO,Male,0.08897603293050522,No,0.0,Riverside,-0.5284130726262889,-0.9221446831438577,1.0524471970556444,-0.6786996571864785,0.39173219937443204,Offer B,Yes,0.01803606028197596,Yes,Yes,Fiber Optic,-0.8026024867079383,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,-0.833519714029658,1.176310759230762,0.8572452201485788,0.0,0.0,0.4105435220106302,0.7927444129466336,0.677557161790749,-0.214217897152195,-0.326610557238493
2800-VEQXM,Female,0.08897603293050522,No,0.0,Lebec,-0.13091990454410135,-0.5474802877458645,0.4045545864236838,-0.6786996571864785,-1.1974892186324049,Offer B,Yes,-0.959398607107062,No,Yes,Fiber Optic,-1.553396657764388,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,2.5029277687273073,0.35746684321876976,-0.9012478265148769,0.0,0.0,-0.8540342618159833,-0.9771924943911579,-0.46080998765873704,-0.214217897152195,-0.326610557238493
2801-NISEI,Male,-1.1051135248620794,No,0.0,Mt Baldy,-0.9302151097391778,-0.7964087550437713,0.9723245436110911,-0.6786996571864785,-0.34175460893641574,Offer B,Yes,0.3426125457379263,No,Yes,DSL,1.86688789927055,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,No,-0.833519714029658,-0.27709713083357645,-0.4112342302653063,0.0,0.0,-0.023294518240982005,-0.3365352756499798,0.677557161790749,-0.214217897152195,-0.326610557238493
2804-ETQDK,Male,0.6263163339371682,No,0.0,Ventura,-0.2596473668363003,-0.7772172878037126,0.2733571416285956,-0.6786996571864785,1.3697146104555624,Offer B,Yes,-0.356931295062113,No,No,Fiber Optic,-0.1352298902133163,No,No,No,No,No,No,No,Yes,Two Year,No,0.8347040273488249,-1.3795719140356326,-0.40743909614449736,0.0,0.0,0.7536799064917541,-0.11591733670285893,0.677557161790749,-0.214217897152195,-0.326610557238493
2805-AUFQN,Female,-0.26925083440727016,No,0.0,Traver,0.10068180585608927,0.10476387726311023,0.12554526852807482,-0.6786996571864785,-0.3010053418080353,Offer C,Yes,-0.8534295719011239,No,No,Fiber Optic,-0.1352298902133163,No,No,No,No,No,No,No,Yes,Two Year,No,0.8347040273488249,-1.403608428204282,-0.7966168613935033,0.0,0.0,-0.4767178022352711,-0.7721837218986239,0.677557161790749,-0.214217897152195,-0.326610557238493
2805-EDJPQ,Female,-0.09013740073838244,Yes,0.0,San Diego,-0.7336229602134345,-1.3651492375871352,1.2381892826531868,2.1399663261245334,0.962221939171758,Offer B,Yes,-0.36434171710448615,Yes,Yes,Fiber Optic,-0.3020730393369718,No,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,0.8347040273488249,1.1586839821737525,1.4686369140642557,0.0,0.0,0.4963883287438768,1.3015710915418088,0.677557161790749,-0.214217897152195,-0.326610557238493
2806-MLNTI,Male,1.9398148475090113,Yes,0.0,White Water,-0.6485227968570855,-0.9013301295315466,1.4401563378685154,0.8245888672460612,0.7992248706582363,Offer B,Yes,0.2744366629480918,Yes,Yes,Fiber Optic,-1.1362887849552494,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,-0.833519714029658,1.3301444499101185,1.3662565517354548,0.0,0.0,0.9409357211226067,1.3484370285216427,0.677557161790749,-0.214217897152195,-0.326610557238493
2808-CHTDM,Female,0.029271555040876,Yes,0.0,Los Angeles,-1.864701080772505,-0.8632501819759228,0.6132951591242881,0.8245888672460612,-0.3825038760647962,Offer B,Yes,0.7716759819913401,Yes,No,Fiber Optic,-0.1352298902133163,No,No,No,No,No,No,No,Yes,Two Year,No,2.5029277687273073,-1.2337503947458257,-0.7364904632585934,0.0,0.0,0.10189076569392205,-0.5580582457391955,0.677557161790749,-0.214217897152195,-0.326610557238493
2809-ILCYT,Female,0.566611856047539,Yes,0.0,Sequoia National Park,-0.12068634059618594,0.13358490086142671,0.5392752629699554,2.1399663261245334,-0.3010053418080353,Offer B,Yes,-1.6189261688782854,Yes,No,Fiber Optic,-0.1352298902133163,No,No,No,No,No,No,No,Yes,One Year,Yes,0.8347040273488249,-1.1792676292968869,-0.6826083846364099,0.0,0.0,-0.7902881182021864,-0.7721487786112842,0.677557161790749,-0.214217897152195,-0.326610557238493
2809-ZMYOQ,Female,-0.8065911354139331,No,0.0,Camptonville,1.31201261211197,1.310245153761901,-0.623228282858184,-0.6786996571864785,-0.015760471909372287,Offer B,Yes,1.1918469117939061,Yes,Yes,Fiber Optic,0.44872113171947803,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,-0.833519714029658,1.2099618790668711,0.46535349270852927,0.0,0.0,0.7140723025930484,0.5697817794190273,0.677557161790749,-0.214217897152195,-0.326610557238493
2810-FTLEM,Female,-1.5230448700894839,No,0.0,Los Angeles,-1.8582377772264531,-0.8616347917956035,0.6533495229379634,-0.6786996571864785,-0.6677487459634592,Offer B,Yes,-0.828975179161292,No,Yes,DSL,1.86688789927055,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,-0.833519714029658,-0.4309308215129332,-0.6699432277448729,0.0,0.0,-0.6225325524558591,-0.7138424093564747,-1.599177137108223,-0.214217897152195,0.23505911792466322
2811-POVEX,Female,1.6412924580608652,Yes,0.0,Live Oak,1.328709479605937,1.2400149720031335,-0.9378046020722599,0.8245888672460612,-0.3825038760647962,Offer B,Yes,-1.735269794943546,No,Yes,Fiber Optic,1.86688789927055,No,Yes,Yes,No,No,Yes,No,Yes,Two Year,Yes,-0.833519714029658,0.7965338353661003,-0.06611973733755347,0.0,0.0,-0.8428756511529205,-0.2991249922242342,0.677557161790749,-0.214217897152195,-0.326610557238493
2812-ENYMO,Male,-1.4633403921998547,No,0.0,Orick,1.1143432453285513,2.081576547166907,-1.9903104388202437,-0.6786996571864785,-0.2602560746796549,Offer C,No,0.01803606028197596,No,Yes,Cable,1.86688789927055,Yes,No,No,Yes,Yes,Yes,Yes,Yes,One Year,No,0.8347040273488249,-0.28991660505685635,-0.40490165181953786,0.0,0.0,-0.899567221540124,-0.5836996299889733,0.677557161790749,-0.214217897152195,-0.326610557238493
2812-REYAT,Female,0.566611856047539,Yes,0.0,Chilcoot,1.4105779911892604,1.4888105787245232,-0.2052629832123818,0.4487667361379262,0.6769770692730951,Offer B,Yes,-0.24799809103922538,No,No,Fiber Optic,-0.1352298902133163,No,No,No,No,No,No,No,Yes,One Year,Yes,-0.833519714029658,-1.3955962568147322,-0.5989609808457884,0.0,0.0,0.41530323406712716,-0.35896187746451697,0.677557161790749,-0.214217897152195,-0.326610557238493
2812-SFXMJ,Male,-0.030432922848753225,No,0.0,Hat Creek,1.375568430314813,1.8601874849792206,-0.7974133327628267,-0.6786996571864785,-1.2789877528891658,Offer B,Yes,-1.3180630339579296,No,No,Fiber Optic,-0.1352298902133163,No,No,No,No,No,No,No,Yes,Month-to-Month,No,0.8347040273488249,-1.3955962568147322,-0.9974721282639932,0.0,0.0,-0.8902663556338062,-1.050241436574533,-0.46080998765873704,-0.214217897152195,-0.326610557238493
2815-CPTUL,Male,1.2830655907230897,No,0.0,Gasquet,1.1078799417824996,2.2968892632926656,-1.8741644814470289,-0.6786996571864785,-1.115990684375644,Offer B,Yes,-1.7174847820418504,No,Yes,Fiber Optic,-0.4689161884606273,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,0.8347040273488249,0.2132477582068729,-0.8598543869181462,0.0,0.0,-0.8857859123969507,-0.9443423099632264,-1.599177137108223,4.293959342816659,3.885912006485179
2817-LVCPP,Female,-0.6274777017450455,No,0.0,Sacramento,1.2581517492282046,0.9377664768726841,-0.8070012579038791,-0.6786996571864785,0.7177263364014754,Offer B,Yes,-0.9505061006562141,No,No,Fiber Optic,-0.1352298902133163,No,No,No,No,No,No,No,Yes,Two Year,No,0.8347040273488249,-1.416427902427562,-0.5544564138593248,0.0,0.0,-0.1333992859152506,-0.4816302876700839,0.677557161790749,-0.214217897152195,-0.326610557238493
2817-NTQDO,Male,0.32779394448902216,No,0.0,Huntington Beach,-0.45246925596017995,-1.0252760854132705,0.8295993073392182,-0.6786996571864785,-0.7899965473486005,Offer D,No,0.01803606028197596,No,Yes,DSL,-0.4689161884606273,Yes,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,0.8347040273488249,-0.5783547750806501,-0.742867171170883,0.0,0.0,-0.899567221540124,-0.8513127960790843,-1.599177137108223,1.2885078495040896,3.3242423313220226
2819-GWENI,Female,1.044247679164573,Yes,0.0,Hayward,0.5687327043160093,0.5910838150896527,-1.0637826505814083,2.1399663261245334,-0.17875754042289402,Offer C,Yes,-0.26207789291973477,No,No,Fiber Optic,-0.1352298902133163,No,No,No,No,No,No,No,Yes,One Year,No,0.8347040273488249,-1.4004035596484623,-0.7666970830922417,0.0,0.0,-0.15467228469836908,-0.6558120920716477,0.677557161790749,-0.214217897152195,-0.326610557238493
